product_name,route,country,holder,pv_file_location,pv_email,pv_phone
Andabra,Oral Use,Greece,Pharmathen S.A.,Greece,emakrodouli@pharmathen.com, +30 216 00 40 423
Andabra,Oral Use,Italy,Pharmathen S.A.,Greece,emakrodouli@pharmathen.com,30 216 00 40 423
Andamane,Oral Use,Italy,I.B.N. Savio S.R.L.,Italy,maria.mammi@asgenia.it,39 340 8803382
Andapsin,Oral Use,Sweden,Orion Corporation,Finland,pharmacovigilance@orionpharma.com,358 10 4261
Andatin,Intravenous Use,Denmark,Macure Pharma Aps,Denmark,pharmacovigilance@macurepharma.com,45 70 20 41 07
Andatin,Intravenous Use,Finland,Macure Pharma Aps,Denmark,pharmacovigilance@macurepharma.com,45 70 20 41 07
Andatin,Intravenous Use,Norway,Macure Pharma Aps,Denmark,pharmacovigilance@macurepharma.com,45 70 20 41 07
Andembry,Subcutaneous Use,European Union,Csl Behring Gmbh,Germany,eu.qppv@cslbehring.com,4915144167558
Andembry,Subcutaneous Use,Iceland,Csl Behring Gmbh,Germany,eu.qppv@cslbehring.com,4915144167558
Andembry,Subcutaneous Use,Liechtenstein,Csl Behring Gmbh,Germany,eu.qppv@cslbehring.com,4915144167558
Andembry,Subcutaneous Use,Norway,Csl Behring Gmbh,Germany,eu.qppv@cslbehring.com,4915144167558
Andepin,Oral Use,Poland,"Przedsiębiorstwo Farmaceutyczno-Chemiczne ""synteza"" Spółka Z Ograniczoną Odpowiedzialnością",Poland,monitorowanie@synteza.com.pl,48618792081
Andol,Oral Use,Croatia,Pliva Hrvatska D.O.O.,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Andol C,"Buccal Use ,Cutaneous Use ,Oral Use",Croatia,Pliva Hrvatska D.O.O.,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Andol Pro,"Gastroenteral Use ,Oral Use",Croatia,Pliva Hrvatska D.O.O.,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Andol Pro,Oral Use,Croatia,Pliva Hrvatska D.O.O.,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Andolex,Oromucosal Use,Denmark,Cooper Consumer Health B.V.,Spain,vigilanceglobal@cooperconsumerhealth.com,31 (0)20 5198300
Andolex,Oromucosal Use,Sweden,Cooper Consumer Health B.V.,Spain,vigilanceglobal@cooperconsumerhealth.com,31 (0)20 5198300
Andractim,Transdermal Use,France,Besins Healthcare France,Ireland,pharmacovigilance@besins-healthcare.com,33767080322
Andrews Liver Salts,Oral Use,Ireland,Haleon Ireland Limited,Poland,QPPVOffice@haleon.com,44 2036 843 699
Androbloc,Oral Use,Austria,G.L. Pharma Gmbh,Austria,pv@gl-pharma.at,43 3136 82577 60
Androcal,Oral Use,Germany,Apogepha Arzneimittel Gmbh,Germany,pharmacovigilance@apogepha.de,49 351 3363510
Androcur,Intramuscular Use,Greece,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Intramuscular Use,Italy,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Austria,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Belgium,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Croatia,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Czech Republic,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Estonia,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,France,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Germany,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Greece,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Hungary,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Ireland,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Italy,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Latvia,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Lithuania,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Luxembourg,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Netherlands,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Norway,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Poland,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Portugal,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Romania,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Slovakia,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Slovenia,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Spain,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,Sweden,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,United Kingdom (Northern Ireland),Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur,Oral Use,United Kingdom (Northern Ireland),Bayer Plc,Germany,medical.information@bayer.co.uk,44 118 206 3116
Androcur 50,Oral Use,Netherlands,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur Depot,Intramuscular Use,Czech Republic,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur Depot,Intramuscular Use,Denmark,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur Depot,Intramuscular Use,Netherlands,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur Depot,Intramuscular Use,Portugal,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur Depot,Intramuscular Use,Slovakia,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androcur-Depot,Intramuscular Use,Germany,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androfeme,Transdermal Use,United Kingdom (Northern Ireland),Andro Pharmaceuticals Limited,United Kingdom,andropharmaceuticals@pvpharm.com,34 950 387 986
Androfin,Oral Use,Austria,G.L. Pharma Gmbh,Austria,pv@gl-pharma.at,43 664 1067213
Androfin,Oral Use,Czech Republic,G.L. Pharma Gmbh,Austria,pv@gl-pharma.at,43 664 1067213
Androfin,Oral Use,Slovakia,G.L. Pharma Gmbh,Austria,pv@gl-pharma.at,43 664 1067213
Androgel,Transdermal Use,Austria,Besins Healthcare,Ireland,pharmacovigilance@besins-healthcare.com,33767080322
Androgel,Transdermal Use,Belgium,Besins Healthcare,Ireland,pharmacovigilance@besins-healthcare.com,33767080322
Androgel,Transdermal Use,Croatia,Besins Healthcare S.A.,Ireland,pharmacovigilance@besins-healthcare.com,33767080322
Androgel,Transdermal Use,Czech Republic,Besins Healthcare S.A.,Ireland,PHARMACOVIGILANCE@besins-healthcare.com,353 87 357 6574
Androgel,Transdermal Use,France,Besins Healthcare France,Ireland,PHARMACOVIGILANCE@besins-healthcare.com,33767080322
Androgel,Transdermal Use,France,Besins Healthcare France,Ireland,pharmacovigilance@besins-healthcare.com,33767080322
Androgel,Transdermal Use,Hungary,Besins Healthcare,Ireland,pharmacovigilance@besins-healthcare.com,33767080322
Androgel,Transdermal Use,Hungary,Laboratoires Besins International,Ireland,pharmacovigilance@besins-healthcare.com,33767080322
Androgel,Transdermal Use,Ireland,Laboratoires Besins International,Ireland,pharmacovigilance@besins-healthcare.com,33767080322
Androgel,Transdermal Use,Luxembourg,Besins Healthcare,Ireland,pharmacovigilance@besins-healthcare.com,33767080322
Androgel,Transdermal Use,Netherlands,	Besins Healthcare Netherlands Bv,Ireland,PHARMACOVIGILANCE@besins-healthcare.com,33767080322
Androgel,Transdermal Use,Netherlands,	Besins Healthcare Netherlands Bv,Ireland,pharmacovigilance@besins-healthcare.com,33767080322
Androgel,Transdermal Use,Netherlands,	Besins Healthcare Netherlands Bv,Ireland,pharmacovigilance@besins-healthcare.com,353 87 357 6574
Androgel,Transdermal Use,Portugal,Laboratoires Besins International,Ireland,pharmacovigilance@besins-healthcare.com,33767080322
Androgel,Transdermal Use,Romania,Besins Healthcare,Ireland,pharmacovigilance@besins-healthcare.com,353 87 357 6574
Androject,Intramuscular Use,Romania,Besins Healthcare S.A.,Ireland,pharmacovigilance@besins-healthcare.com,353 87 357 6574
Androject,Intramuscular Use,Slovakia,Besins Healthcare Ireland Limited,Ireland,pharmacovigilance@besins-healthcare.com,33767080322
Andropecia,Oral Use,Cyprus,Laboratoires Bailleul S.A.,France,bailleul@vigipharm.fr,33 467107252
Andropecia,Oral Use,Greece,Laboratoires Bailleul S.A.,France,bailleul@vigipharm.fr,33 467107252
Androskat,Intracavernous Use,Netherlands,Pharmaand Gmbh,Croatia,pv@pharmaand.com,43 1 3560006
Androstatin,Oral Use,Poland,Przedsiębiorstwo Farmaceutyczne Lek-Am Sp. Z O.O.,Poland,pharmacovigilance@lekam.pl,48 22 6358217
Androster,Oral Use,Poland,Actavis Group Ptc Ehf.,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Androtardyl,Intramuscular Use,France,Advanz Pharma Limited,France,medicalinformation@advanzpharma.com,32 28088620
Androtop,Transdermal Use,Poland,Besins Healthcare S.A.,Ireland,PHARMACOVIGILANCE@besins-healthcare.com,33767080322
Androtop,Transdermal Use,Slovenia,Laboratoires Besins International,Ireland,PHARMACOVIGILANCE@besins-healthcare.com,33767080322
Androxil,Cutaneous Use,Cyprus,Laboratoires Bailleul S.A.,France,bailleul@vigipharm.fr,33 467107252
Androxil,Cutaneous Use,Greece,Laboratoires Bailleul S.A.,France,bailleul@vigipharm.fr,33 467107252
Anefaltic,Oral Use,Estonia,Uab Sanoswiss,Lithuania,pv@sanoswiss.com,37070015140
Anefaltic,Oral Use,Latvia,Uab Sanoswiss,Lithuania,pv@sanoswiss.com,37070015140
Anefaltic,Oral Use,Lithuania,Uab Sanoswiss,Lithuania,pv@sanoswiss.com,370 700 15140
Anefezyn,Oral Use,Greece,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Anelie,Oral Use,France,Uni-Pharma Kleon Tsetis Pharmaceutical Laboratories S.A.,Greece,soumelas@uni-pharma.gr,30 210 8072512
Anelor,Oral Use,Italy,Errekappa Consumer S.R.L.,Italy,assiacampagnuolo@clinpharma.it,39 3277147494
Aneprosil,Oral Use,Greece,Medicair Bioscience Laboratories Ανωνυμη Φαρμακευτικη Εταιρεια,Greece,a.liatsos@medicair.gr,302106669603
Aneptinex,Oral Use,Hungary,Pharmaswiss Česká Republika S.R.O.,Poland,EU_QPPV_Office@bauschhealth.com,48 532 227 319
Aneptinex,Oral Use,Slovakia,Pharmaswiss Česká Republika S.R.O.,Poland,EU_QPPV_Office@bauschhealth.com,48 532 227 319
Anesderm,Cutaneous Use,France,Pierre Fabre Medicament,France,euqppv@pierre-fabre.com,00337 86 57 69 14
Anesderm,Cutaneous Use,Germany,Pierre Fabre Medicament,France,euqppv@pierre-fabre.com,00337 86 57 69 14
Anesderm,Cutaneous Use,Poland,Pierre Fabre Medicament,France,euqppv@pierre-fabre.com,00337 86 57 69 14
Anesia,Intravenous Use,Estonia,Baxter Holding B.V.,Sweden,Kista_SHS_EUQPPV@baxter.com,'+46 8 632 6400
Anesia,Intravenous Use,Hungary,Baxter Holding B.V.,Sweden,Kista_SHS_EUQPPV@baxter.com,46 8 632 6400
Anesia,Intravenous Use,Latvia,Baxter Holding B.V.,Sweden,Kista_SHS_EUQPPV@baxter.com,'+46 8 632 6400
Anesia,Intravenous Use,Lithuania,Baxter Holding B.V.,Sweden,Kista_SHS_EUQPPV@baxter.com,46 8 632 6400
Anesia,Intravenous Use,Slovenia,Baxter Holding B.V.,Sweden,Kista_SHS_EUQPPV@baxter.com,'+46 8 632 6400
Anesia,Intravenous Use,Slovenia,Baxter Holding B.V.,Sweden,Kista_SHS_EUQPPV@baxter.com,46 8 632 6400
Anesia Baxter,Intravenous Use,Czech Republic,Baxter Holding B.V.,Sweden,Kista_SHS_EUQPPV@baxter.com,46 8 632 6400
Anestadent,Oromucosal Use,United Kingdom (Northern Ireland),Dentsply Limited,Spain,WeybridgeGRB-UK-QARA@dentsplysirona.com,44 (0) 07792 158 436
Anestderma,Cutaneous Use,Spain,Galenicum Derma S.L.,Spain,pharmacovigilance@galenicum.com,34 603 796 658
Anestefarin,Oropharyngeal Use,Spain,"Farline Comercializadora De Productos Farmaceuticos, S.A.",Spain,farmacovigilancia@farline.es,34917408735
Anesteloc,Oral Use,Poland,Adamed Pharma S.A.,Poland,pv@adamed.com,48 22 732 77 07
Anesteloc Max,Oral Use,Poland,Adamed Pharma S.A.,Poland,pv@adamed.com,48 22 732 77 07
Anesteran,Inhalation Use,Romania,S.C. Rompharm Company S.R.L.,Romania,pharmacovigilance@rompharm.ro,40749144434
Anestocil,Ocular Use,Portugal,"Laboratório Edol - Produtos Farmacêuticos, S.A.",Portugal,sfreitas@edol.pt,351913740949
Anestopic,Topical Use,Spain,Mesoestetic Pharma Group S.L.,Spain,farmacovigilancia@mesoestetic.com, 34 932847729/ + 34 687387651
Anetena,Ocular Use,France,Sifi S.P.A.,Italy,pharmacovigilance@sifigroup.com,390957922356
Anethaine,Cutaneous Use,United Kingdom (Northern Ireland),Cambridge Healthcare Supplies Limited,United Kingdom,cambridge-torbet@redlinepv.co.uk,0330 1359 436
Anette,Vaginal Use,Portugal,"Lifewell - Pharmaceutical & Healthcare, Lda.",Portugal,adr.ae@pharsolution.com,351 214643225
Aneurine Co. Forte,Oral Use,United Kingdom (Northern Ireland),Hualan,Czech Republic,regulatory@genreg.eu,44-2072010-400
Anexate,Intravenous Use,Austria,Cheplapharm Arzneimittel Gmbh,Germany,drugsafety@cheplapharm.com,49 (0) 3834 451 1329
Anexate,Intravenous Use,Belgium,Cheplapharm Arzneimittel Gmbh,Germany,drugsafety@cheplapharm.com,49 (0) 3834 451 1329
Anexate,Intravenous Use,Croatia,Cheplapharm Arzneimittel Gmbh,Germany,drugsafety@cheplapharm.com,49 (0) 3834 451 1329
Anexate,Intravenous Use,France,Cheplapharm Arzneimittel Gmbh,Germany,drugsafety@cheplapharm.com,49 (0) 3834 451 1329
Anexate,Intravenous Use,Germany,Cheplapharm Arzneimittel Gmbh,Germany,drugsafety@cheplapharm.com,49 (0) 3834 451 1329
Anexate,Intravenous Use,Hungary,Cheplapharm Arzneimittel Gmbh,Germany,drugsafety@cheplapharm.com,49 (0) 3834 451 1329
Anexate,Intravenous Use,Ireland,Cheplapharm Arzneimittel Gmbh,Germany,drugsafety@cheplapharm.com,49 (0) 3834 451 1329
Anexate,Intravenous Use,Italy,Cheplapharm Arzneimittel Gmbh,Germany,drugsafety@cheplapharm.com,49 (0) 3834 451 1329
Anexate,Intravenous Use,Netherlands,Cheplapharm Arzneimittel Gmbh,Germany,drugsafety@cheplapharm.com,49 (0) 3834 451 1329
Anexate,Intravenous Use,Romania,Cheplapharm Arzneimittel Gmbh,Germany,drugsafety@cheplapharm.com,49 (0) 3834 451 1329
Anexate,Intravenous Use,Slovenia,Cheplapharm Arzneimittel Gmbh,Germany,drugsafety@cheplapharm.com,49 (0) 3834 451 1329
Anexate,Intravenous Use,Spain,Cheplapharm Arzneimittel Gmbh,Germany,drugsafety@cheplapharm.com,49 (0) 3834 451 1329
Anexate®,Intravenous Use,Greece,Cheplapharm Arzneimittel Gmbh,Germany,drugsafety@cheplapharm.com,49 (0) 3834 451 1329
Anfokali,Oral Use,Austria,Bano Healthcare Gmbh,Germany,pv@cso-pharma.eu,49 (0) 89 203 353 59
Anfokali,Oral Use,Germany,Kattwiga Arzneimittel Gmbh,Germany,c.zittlau@kattwiga.de,49592178020
Anfotericina B Lipossomal Tillomed,Intravenous Use,Portugal,Tillomed Malta Ltd,Romania,PVUK@tillomed.com,40 756119093
Anfozan,Oral Use,Greece,Proel Epam G Koronis Sa Pharmaceuticals,Greece,pharmacovigilance@pharmabide.gr,302105755711
Angal,Oral Use,Croatia,Sandoz D.O.O.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Angal,Oral Use,Slovenia,Lek Pharmaceuticals D.D. Ljubljana,Germany,eu-qppv.office@sandoz.com,49 15118939555
Angal,Oropharyngeal Use,Slovenia,Lek Pharmaceuticals D.D. Ljubljana,Germany,eu-qppv.office@sandoz.com,49 15118939555
Angal,Oral Use,Slovenia,Lek Pharmaceuticals D.D. Ljubljana,Germany,eu-qppv.office@sandoz.com,49 15118939555
Angal,Oropharyngeal Use,Slovenia,Lek Pharmaceuticals D.D. Ljubljana,Germany,eu-qppv.office@sandoz.com,49 15118939555
Angal Lemon,Oromucosal Use,Bulgaria,Sandoz Pharmaceuticals D.D.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Angal Limun,Oromucosal Use,Croatia,Sandoz D.O.O.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Angal Med,Oral Use,Croatia,Sandoz D.O.O.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Angal S,Oromucosal Use,Croatia,Sandoz D.O.O.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Angal S Limun,Oromucosal Use,Croatia,Sandoz D.O.O.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Angeliq,Oral Use,Belgium,Bayer Sa Nv,Germany,drugsafety.benelux@bayer.com,3225356393
Angeliq,Oral Use,Croatia,Bayer Doo,Germany,pv.alpeadria@bayer.com,38516599900
Angeliq,Oral Use,Czech Republic,Bayer Ag,Germany,pv.cee@bayer.com,420266101111
Angeliq,Oral Use,Estonia,Bayer Ag,Germany,PV.nordics@bayer.com,3726558565
Angeliq,Oral Use,Finland,Bayer Oy,Germany,PV.nordics@bayer.com,3582078521
Angeliq,Oral Use,Germany,Bayer Vital Gmbh,Germany,bv-med-ams@bayer.com,492143051340
Angeliq,Oral Use,Ireland,Bayer Ltd,Germany,PVIreland@bayer.com,441182063500
Angeliq,Oral Use,Italy,Bayer Spa,Germany,pharmacovigilance.sweu@bayer.com,390239781
Angeliq,Oral Use,Latvia,Bayer Ag,Germany,PV.nordics@bayer.com,37167845563
Angeliq,Oral Use,Lithuania,Bayer Ag,Germany,PV.nordics@bayer.com,37052336868
Angeliq,Oral Use,Luxembourg,Bayer Sa Nv,Germany,drugsafety.benelux@bayer.com,3225356393
Angeliq,Oral Use,Malta,Bayer Ltd,Germany,pv@alfredgera.com,35621446205
Angeliq,Oral Use,Netherlands,Bayer B.V.,Germany,drugsafety.benelux@bayer.com,31237991122
Angeliq,Oral Use,Poland,Bayer Ag,Germany,pv.cee@bayer.com,48225723500
Angeliq,Oral Use,Portugal,Bayer Portugal Lda,Germany,pharmacovigilance.sweu@bayer.com,351214172121
Angeliq,Oral Use,Slovenia,Bayer D.O.O,Germany,pv.alpeadria@bayer.com,38615814400
Angeliq,Oral Use,Spain,Bayer Hispania Sl,Germany,pharmacovigilance.sweu@bayer.com,34932284000
Anghirol,Oral Use,Romania,Biofarm Sa,Romania,farmacovigilenta@biofarm.ro,40 2130106 40
Angifen Sabor Menta,Oromucosal Use,Spain,"Alfasigma España, S.L.",Spain,farmacovigilancia.es@alfasigma.com,93 415 48 22
Angifen Sabor Naranja,Oromucosal Use,Spain,"Alfasigma España, S.L.",Spain,farmacovigilancia.es@alfasigma.com,34 661880827
Angikatt,Oral Use,Germany,Kattwiga Arzneimittel Gmbh,Germany,pv@kattwiga.de,49592178020
Angileptol Sabor Menta,Oropharyngeal Use,Spain,"Alfasigma España, S.L.",Spain,farmacovigilancia.es@alfasigma.com,34 93 415 48 22
Angileptol Sabor Menta-Eucalipto,Oropharyngeal Use,Spain,"Alfasigma España, S.L.",Spain,farmacovigilancia.es@alfasigma.com,34 93 415 48 22
Angileptol Sabor Miel-Limón,Oropharyngeal Use,Spain,"Alfasigma España, S.L.",Spain,farmacovigilancia.es@alfasigma.com,34 93 415 48 22
Angiletta,Oral Use,Germany,Eugia Pharma (Malta) Limited,Malta,eupvg@eugiapharma.com,35622294000
Angilol,Oral Use,United Kingdom (Northern Ireland),Chelonia Healthcare Limited,Czech Republic,regulatory@genreg.eu,44-2072010-400
Angimed Citrom,Oromucosal Use,Hungary,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh,Germany,qppvch.im@pg.com,49 162 3327618
Angimed Citrom,Oromucosal Use,Hungary,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh,Germany,qppvch.im@pg.com,49 162 3327618
Angimed Mentol,Oromucosal Use,Hungary,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh,Germany,qppvch.im@pg.com,49 162 3327618
Angimed Mentol Szájnyálkahártyán Alkalmazott,Oromucosal Use,Hungary,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh,Germany,qppvch.im@pg.com,49 162 3327618
Angimed Méz,Oromucosal Use,Hungary,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh,Germany,qppvch.im@pg.com,49 162 3327618
Angimed Méz Szopogató,Oromucosal Use,Hungary,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh,Germany,qppvch.im@pg.com,49 162 3327618
Angin,Oromucosal Use,Austria,Biologische Heilmittel Heel Gmbh,Germany,drugsafety@heel.com,4972215013456
Angin,Oral Use,Austria,Biologische Heilmittel Heel Gmbh,Germany,drugsafety@heel.com,4972215013456
Angin Sd,Oral Use,Germany,Biologische Heilmittel Heel Gmbh,Germany,drugsafety@heel.com,4972215013456
Angin Sd,Oral Use,Germany,Biologische Heilmittel Heel Gmbh,Germany,drugsafety@heel.com,4972215013456
Angina-Gastreu R1,Oral Use,Austria,Pharmazeutische Fabrik Dr. Reckeweg & Co. Gmbh,Germany,stufenplanbeauftragter@reckeweg.de,491726143809
Angina-Gastreu S R1,Oral Use,Germany,Pharmazeutische Fabrik Dr. Reckeweg & Co. Gmbh,Germany,stufenplanbeauftragter@reckeweg.de,491726143809
Anginapect Hevert,Oral Use,Germany,Hevert-Arzneimittel Gmbh & Co. Kg,Germany,pharmacovigilance@hevert.de,4967519100
Anginetten,Oromucosal Use,Germany,Divapharma Gmbh,Germany,pv@klosterfrau-group.de,49 221 1652239
Angin-Heel S,Oral Use,Latvia,Biologische Heilmittel Heel Gmbh,Germany,drugsafety@heel.com,4972215013456
Angin-Heel S,Oral Use,Lithuania,Biologische Heilmittel Heel Gmbh,Germany,drugsafety@heel.com,4972215013456
Angin-Heel Sd,Oral Use,Poland,Biologische Heilmittel Heel Gmbh,Germany,drugsafety@heel.com,4972215013456
Anginocom,Oral Use,Spain,"Tarbis Farma, S.L.",Netherlands,safety@amaroxpharma.com,34935659776
Anginosan,Oral Use,Germany,Tetesept Pharma Gmbh,Germany,pharmakovigilanz.mlc@merz.de,00496915031772
Anginova,Oral Use,Portugal,"Generis Farmacêutica, S.A.",Malta,pharmacovigilance.eu@aurobindo.com,356 222 94000
Anginovag,Oromucosal Use,Malta,"Ferrer Internacional, S.A.",Spain,pharmacovigilance@ferrer.com,34936003700
Anginovag,Oral Use,Spain,"Ferrer Internacional, S.A.",Spain,pharmacovigilance@ferrer.com,34 93 600 37 00
Anginovin Hm,Oral Use,Germany,Homöopathisches Laboratorium Alexander Pflüger Gmbh & Co. Kg,Germany,pharmacovigilance@pflueger.de,49 (5242) 9472 0
